event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:pass-duration,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
14948486249,true,2014-08-03 00:00:00.000,-85.58986119,28.24746241,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486250,true,2014-08-04 00:00:00.000,-85.41508183,28.19254655,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486251,true,2014-08-05 00:00:00.000,-85.48219234,28.26964374,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486252,true,2014-08-06 00:00:00.000,-85.73171176,28.40863677,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486253,true,2014-08-07 00:00:00.000,-85.93738995,28.52354323,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486254,true,2014-08-08 00:00:00.000,-86.17091736,28.62902509,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486255,true,2014-08-09 00:00:00.000,-86.22505909,28.71198674,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486256,true,2014-08-10 00:00:00.000,-86.41443262,28.78590551,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486257,true,2014-08-11 00:00:00.000,-86.5009483,28.84234575,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486258,true,2014-08-12 00:00:00.000,-86.63274423,28.86013,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486259,true,2014-08-13 00:00:00.000,-86.95546339,28.88211506,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486260,true,2014-08-14 00:00:00.000,-87.02103607,28.89263466,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486261,true,2014-08-15 00:00:00.000,-87.04863945,28.82833641,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486262,true,2014-08-16 00:00:00.000,-87.06097276,28.73684188,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486263,true,2014-08-17 00:00:00.000,-86.93888633,28.79049525,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486264,true,2014-08-18 00:00:00.000,-86.76299601,28.77854355,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486265,true,2014-08-19 00:00:00.000,-86.67242613,28.77781397,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486266,true,2014-08-20 00:00:00.000,-86.60893518,28.85632551,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486267,true,2014-08-21 00:00:00.000,-86.55607494,28.90155722,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486268,true,2014-08-22 00:00:00.000,-86.51707632,28.91707635,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486269,true,2014-08-23 00:00:00.000,-86.49480312,28.90508194,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486270,true,2014-08-24 00:00:00.000,-86.44446941,28.87560793,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486271,true,2014-08-25 00:00:00.000,-86.37627863,28.84974945,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486272,true,2014-08-26 00:00:00.000,-86.47421717,28.86267759,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486273,true,2014-08-27 00:00:00.000,-86.55706771,28.80434504,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486274,true,2014-08-28 00:00:00.000,-86.64268969,28.73275681,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486275,true,2014-08-29 00:00:00.000,-86.7228542,28.62730569,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486276,true,2014-08-30 00:00:00.000,-86.7566026,28.51406783,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486277,true,2014-08-31 00:00:00.000,-86.52444892,28.32505301,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486278,true,2014-09-01 00:00:00.000,-86.40778298,28.15647638,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486279,true,2014-09-02 00:00:00.000,-86.36076714,27.93289997,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486280,true,2014-09-03 00:00:00.000,-86.39990631,28.16519687,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486281,true,2014-09-04 00:00:00.000,-86.38770239,28.28404985,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486282,true,2014-09-05 00:00:00.000,-86.31130881,28.38938305,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486283,true,2014-09-06 00:00:00.000,-86.25118507,28.4510884,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486284,true,2014-09-07 00:00:00.000,-86.18194556,28.48766346,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486285,true,2014-09-08 00:00:00.000,-86.0817671,28.47228549,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486286,true,2014-09-09 00:00:00.000,-86.06113159,28.44513721,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486287,true,2014-09-10 00:00:00.000,-85.8002775,28.34016382,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486288,true,2014-09-11 00:00:00.000,-85.65271666,28.2687748,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486289,true,2014-09-12 00:00:00.000,-85.4158194,28.14537003,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486290,true,2014-09-13 00:00:00.000,-85.29336665,28.04662473,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486291,true,2014-09-14 00:00:00.000,-85.25149939,27.96352786,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486292,true,2014-09-15 00:00:00.000,-85.20814845,27.8728435,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486293,true,2014-09-16 00:00:00.000,-85.17829279,27.77592691,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486294,true,2014-09-17 00:00:00.000,-85.242,27.641,,,,,,,,,,,,,,,,,,,,"gps",,"85237","85237","Whale shark movements in Gulf of Mexico"
14948486295,true,2014-07-10 00:00:00.000,-90.905,28.054,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486296,true,2014-07-11 00:00:00.000,-91.64136138,27.12571906,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486297,true,2014-07-12 00:00:00.000,-91.6348492,27.22762727,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486298,true,2014-07-13 00:00:00.000,-91.66835709,27.36398786,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486299,true,2014-07-14 00:00:00.000,-91.63347041,27.27014731,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486300,true,2014-07-15 00:00:00.000,-91.61521448,27.2349137,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486301,true,2014-07-16 00:00:00.000,-91.57639437,27.34898875,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486302,true,2014-07-17 00:00:00.000,-91.66615344,27.56887936,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486303,true,2014-07-18 00:00:00.000,-91.73430989,27.34493518,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486304,true,2014-07-19 00:00:00.000,-91.37149802,27.38304113,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486305,true,2014-07-20 00:00:00.000,-91.1842417,27.49629541,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486306,true,2014-07-21 00:00:00.000,-91.11760361,27.49349797,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486307,true,2014-07-22 00:00:00.000,-91.08800565,27.48892128,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486308,true,2014-07-23 00:00:00.000,-91.11195764,27.51047533,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486309,true,2014-07-24 00:00:00.000,-90.78367171,27.54020985,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486310,true,2014-07-25 00:00:00.000,-90.63897566,27.5674016,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486311,true,2014-07-26 00:00:00.000,-90.54568788,27.62221051,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486312,true,2014-07-27 00:00:00.000,-90.44579742,27.66879693,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486313,true,2014-07-28 00:00:00.000,-90.42901712,27.70110394,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486314,true,2014-07-29 00:00:00.000,-90.45667406,27.72433648,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486315,true,2014-07-30 00:00:00.000,-90.37277997,27.66810071,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486316,true,2014-07-31 00:00:00.000,-90.33514794,27.70367618,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486317,true,2014-08-01 00:00:00.000,-90.34206692,27.67494892,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486318,true,2014-08-02 00:00:00.000,-90.42053105,27.65635669,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486319,true,2014-08-03 00:00:00.000,-90.42421065,27.62633112,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486320,true,2014-08-04 00:00:00.000,-90.50510987,27.69249632,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486321,true,2014-08-05 00:00:00.000,-90.40754029,27.70863954,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486322,true,2014-08-06 00:00:00.000,-90.30125031,27.71584931,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486323,true,2014-08-07 00:00:00.000,-90.29296136,27.75089206,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486324,true,2014-08-08 00:00:00.000,-90.30819082,27.94590598,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486325,true,2014-08-09 00:00:00.000,-90.45328551,28.13326086,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486326,true,2014-08-10 00:00:00.000,-90.45196145,27.79083487,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486327,true,2014-08-11 00:00:00.000,-90.45695429,27.47147625,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486328,true,2014-08-12 00:00:00.000,-90.44473467,27.53631931,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486329,true,2014-08-13 00:00:00.000,-90.44990325,27.51011846,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486330,true,2014-08-14 00:00:00.000,-90.21868493,27.3613647,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486331,true,2014-08-15 00:00:00.000,-90.07785789,27.24203466,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486332,true,2014-08-16 00:00:00.000,-90.00716768,27.06702572,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486333,true,2014-08-17 00:00:00.000,-89.90741419,26.93340647,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486334,true,2014-08-18 00:00:00.000,-89.84131688,26.99633664,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486335,true,2014-08-19 00:00:00.000,-89.74766807,27.08283022,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486336,true,2014-08-20 00:00:00.000,-89.69188798,27.16537391,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486337,true,2014-08-21 00:00:00.000,-89.63922295,26.88608137,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486338,true,2014-08-22 00:00:00.000,-89.62753869,26.7900081,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486339,true,2014-08-23 00:00:00.000,-89.53615978,26.72014481,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486340,true,2014-08-24 00:00:00.000,-89.47047841,26.73757545,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486341,true,2014-08-25 00:00:00.000,-89.6146719,26.84495314,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486342,true,2014-08-26 00:00:00.000,-89.59633473,27.09745738,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486343,true,2014-08-27 00:00:00.000,-89.78705238,26.91626323,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486344,true,2014-08-28 00:00:00.000,-89.94521464,26.73492279,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486345,true,2014-08-29 00:00:00.000,-89.97794042,26.45814425,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486346,true,2014-08-30 00:00:00.000,-89.99114649,26.31995805,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486347,true,2014-08-31 00:00:00.000,-89.98417327,26.21120766,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486348,true,2014-09-01 00:00:00.000,-90.13989546,26.27088784,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486349,true,2014-09-02 00:00:00.000,-90.15704784,26.27871644,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486350,true,2014-09-03 00:00:00.000,-90.15244664,26.22938932,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486351,true,2014-09-04 00:00:00.000,-90.20850473,26.17315346,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486352,true,2014-09-05 00:00:00.000,-90.31036523,26.17003497,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486353,true,2014-09-06 00:00:00.000,-90.28434489,26.11958071,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486354,true,2014-09-07 00:00:00.000,-90.14406053,26.06773062,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486355,true,2014-09-08 00:00:00.000,-90.28635021,26.23617731,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486356,true,2014-09-09 00:00:00.000,-90.293416,26.38707727,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486357,true,2014-09-10 00:00:00.000,-90.52865098,26.80251345,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486358,true,2014-09-11 00:00:00.000,-90.64720194,26.91506949,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486359,true,2014-09-12 00:00:00.000,-90.74363261,26.98860775,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486360,true,2014-09-13 00:00:00.000,-90.80777014,27.04318312,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486361,true,2014-09-14 00:00:00.000,-90.94206839,27.0856542,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486362,true,2014-09-15 00:00:00.000,-90.9912957,27.1662057,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486363,true,2014-09-16 00:00:00.000,-91.15198334,27.26526127,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486364,true,2014-09-17 00:00:00.000,-91.53007665,27.39874415,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486365,true,2014-09-18 00:00:00.000,-92.1080085,27.44090526,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486366,true,2014-09-19 00:00:00.000,-92.81838126,27.35930127,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486367,true,2014-09-20 00:00:00.000,-93.44222238,27.28065151,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486368,true,2014-09-21 00:00:00.000,-94.01855816,27.37011857,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486369,true,2014-09-22 00:00:00.000,-94.49722333,27.56892412,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486370,true,2014-09-23 00:00:00.000,-94.85874509,27.3606393,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486371,true,2014-09-24 00:00:00.000,-94.8095767,27.21163066,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486372,true,2014-09-25 00:00:00.000,-95.19048195,27.1204239,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486373,true,2014-09-26 00:00:00.000,-95.59115648,27.1754622,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486374,true,2014-09-27 00:00:00.000,-95.98388178,27.20465605,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486375,true,2014-09-28 00:00:00.000,-96.18560464,27.21315767,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486376,true,2014-09-29 00:00:00.000,-96.25770912,27.26275361,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486377,true,2014-09-30 00:00:00.000,-96.46493096,27.1866507,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486378,true,2014-10-01 00:00:00.000,-96.43595156,27.24938156,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486379,true,2014-10-02 00:00:00.000,-96.34146008,27.25918547,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486380,true,2014-10-03 00:00:00.000,-96.23088918,27.2327037,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486381,true,2014-10-04 00:00:00.000,-96.24291762,27.27108941,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486382,true,2014-10-05 00:00:00.000,-95.8206144,27.45106541,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486383,true,2014-10-06 00:00:00.000,-95.43977473,27.41249084,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486384,true,2014-10-07 00:00:00.000,-95.41528947,27.39773266,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486385,true,2014-10-08 00:00:00.000,-95.47442761,27.28764369,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486386,true,2014-10-09 00:00:00.000,-95.16825221,27.06447014,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486387,true,2014-10-10 00:00:00.000,-94.90825966,26.82735341,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486388,true,2014-10-11 00:00:00.000,-94.72620275,26.58470797,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486389,true,2014-10-12 00:00:00.000,-94.81671645,26.39483489,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486390,true,2014-10-13 00:00:00.000,-95.28022422,25.94499544,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486391,true,2014-10-14 00:00:00.000,-95.18982575,25.97100884,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486392,true,2014-10-15 00:00:00.000,-95.13294033,25.87225457,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486393,true,2014-10-16 00:00:00.000,-94.94130728,25.76307921,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486394,true,2014-10-17 00:00:00.000,-94.77488815,25.61882258,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486395,true,2014-10-18 00:00:00.000,-94.90656352,25.48294245,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486396,true,2014-10-19 00:00:00.000,-94.93565133,25.30833999,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486397,true,2014-10-20 00:00:00.000,-94.89575069,25.2362242,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486398,true,2014-10-21 00:00:00.000,-94.87403268,25.20201631,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486399,true,2014-10-22 00:00:00.000,-95.06520526,25.08257929,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486400,true,2014-10-23 00:00:00.000,-95.01106274,25.13477218,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486401,true,2014-10-24 00:00:00.000,-94.82503464,25.02672235,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486402,true,2014-10-25 00:00:00.000,-94.65515647,24.91304371,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486403,true,2014-10-26 00:00:00.000,-94.39557587,24.89066617,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486404,true,2014-10-27 00:00:00.000,-94.25161247,24.8702185,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486405,true,2014-10-28 00:00:00.000,-94.10211719,24.71633441,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486406,true,2014-10-29 00:00:00.000,-94.21735655,24.52519287,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486407,true,2014-10-30 00:00:00.000,-94.61336741,24.32558469,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486408,true,2014-10-31 00:00:00.000,-95.23650921,24.02426015,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486409,true,2014-11-01 00:00:00.000,-95.7587023,23.71326845,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
14948486410,true,2014-11-02 00:00:00.000,-95.68751825,23.69277205,,,,,,,,,,,,,,,,,,,,"gps",,"85238","85238","Whale shark movements in Gulf of Mexico"
